net1,stn1,net2,stn2,dist_km,technique,converged,best_delta_km_s,bad_quality_fraction,n_candidate_crossings,n_accepted_picks,freq_coverage_fraction,mean_amp_ratio,n_templates_converged,n_templates_scanned,matlab_coh_num,matlab_rel_l2_error,runtime_s,error
XV,BARY,XV,VINA,205.144838135579,single-taper,False,,0.859086491739553,1029,8,0.0,1.6335466607863598,0,33,5415.0,2.2476918491066538e-12,214.09717273712158,
XV,BARY,XV,ZAKA,181.6573090269623,FastMspec,True,0.8000000000000014,0.8415841584158416,101,171,0.24675324675324675,20.13167655862422,8,33,4425.0,0.0018178246200462134,1256.504893064499,
XV,BARY,XV,ZAKA,181.6573090269623,Mspec,True,0.400000000000001,0.8,45,256,0.5892857142857143,inf,24,33,,,2015.4419496059418,
XV,BARY,XV,ZAKA,181.6573090269623,MspecBestK,True,0.8000000000000014,0.8350515463917526,97,171,0.24675324675324675,20.14703911882226,9,33,,,1182.4625589847565,
XV,BARY,XV,ZAKA,181.6573090269623,single-taper,False,,0.9087912087912088,910,2,0.0,1.7290551679284127,0,33,4425.0,1.8582188797153068e-10,84.453946352005,
XV,BARY,XV,ZOBE,112.99145520680683,FastMspec,False,,0.9113924050632911,79,8,0.0,2.6360257125012208,0,33,5820.0,0.0005115366395132403,1507.1124792099,
XV,BARY,XV,ZOBE,112.99145520680683,Mspec,True,0.20000000000000084,0.851063829787234,47,166,0.4262295081967213,inf,22,33,,,2569.223661184311,
XV,BARY,XV,ZOBE,112.99145520680683,MspecBestK,True,0.8000000000000014,0.7654320987654321,81,275,0.38461538461538464,52.97188124878944,1,33,,,1204.1976635456085,
XV,BARY,XV,ZOBE,112.99145520680683,single-taper,False,,0.8398328690807799,718,5,0.0,1.6595011856479212,0,33,5820.0,2.240584590287141e-11,215.45323872566223,
XV,BATG,XV,BERG,397.408439505775,FastMspec,True,0.30000000000000093,0.7906976744186046,172,313,0.2857142857142857,9.367663170269473,7,33,5415.0,0.00021370619915165397,690.7112286090851,
XV,BATG,XV,BERG,397.408439505775,Mspec,False,,0.9239130434782609,92,26,0.0,201.53641715164702,0,33,,,2233.90128326416,
XV,BATG,XV,BERG,397.408439505775,MspecBestK,True,0.30000000000000093,0.7988505747126436,174,313,0.2857142857142857,9.267258158326714,7,33,,,608.7693293094635,
XV,BATG,XV,BERG,397.408439505775,single-taper,False,,0.7762630312750601,1247,3,0.0,1.8946390194252922,0,33,5415.0,1.731891663018193e-13,257.1912205219269,
XV,BATG,XV,BITY,156.66686417707885,FastMspec,True,0.7000000000000013,0.8613861386138614,101,142,0.2638888888888889,19.132331805219486,19,33,5430.0,0.00015061051962793164,1456.4383254051208,
XV,BATG,XV,BITY,156.66686417707885,Mspec,True,0.7500000000000013,0.6428571428571429,42,170,0.49056603773584906,inf,24,33,,,2405.745233774185,
XV,BATG,XV,BITY,156.66686417707885,MspecBestK,True,0.7000000000000013,0.8640776699029126,103,142,0.2638888888888889,19.033046717983794,19,33,,,1377.2377669811249,
XV,BATG,XV,BITY,156.66686417707885,single-taper,False,,0.8528557599225557,1033,2,0.0,1.3859703665252863,0,33,5430.0,5.883060202326599e-13,497.502064704895,
XV,BATG,XV,BKTA,592.1235537140253,FastMspec,False,,0.9702970297029703,202,2,0.0,inf,0,33,5430.0,0.0001393047432245276,1305.7300622463226,
XV,BATG,XV,BKTA,592.1235537140253,Mspec,False,,0.9936708860759493,158,46,0.0,inf,0,33,,,2387.510066986084,
XV,BATG,XV,BKTA,592.1235537140253,MspecBestK,False,,0.9554455445544554,202,2,0.0,inf,0,33,,,1167.4065506458282,
XV,BATG,XV,BKTA,592.1235537140253,single-taper,False,,0.8136363636363636,1320,9,0.0,1.3084264878051446,0,33,5430.0,2.8659212339979983e-13,263.8031551837921,
XV,BATG,XV,CPSM,747.8939696228381,FastMspec,False,,0.9011857707509882,253,19,0.0,2.5952084297595035,0,33,5430.0,0.00021029492012453568,1497.1773083209991,
XV,BATG,XV,CPSM,747.8939696228381,Mspec,False,,0.9769230769230769,130,3,0.0,5.6412254598321505,0,33,,,2396.6147997379303,
XV,BATG,XV,CPSM,747.8939696228381,MspecBestK,False,,0.9130434782608695,253,13,0.0,2.809297769815097,0,33,,,1280.6990280151367,
XV,BATG,XV,CPSM,747.8939696228381,single-taper,False,,0.745475113122172,1768,17,0.0,1.793751684369148,0,33,5430.0,3.0974074133237506e-13,565.1739983558655,
XV,BATG,XV,DGOS,808.2897318371334,FastMspec,False,,0.9411764705882353,306,0,0.0,,0,33,4260.0,0.0005067695981994138,408.7594647407532,
XV,BATG,XV,DGOS,808.2897318371334,Mspec,False,,0.9932885906040269,149,0,0.0,,0,33,,,1860.4595212936401,
XV,BATG,XV,DGOS,808.2897318371334,MspecBestK,False,,0.9407894736842105,304,0,0.0,,0,33,,,391.10735750198364,
XV,BATG,XV,DGOS,808.2897318371334,single-taper,False,,0.7406605305901461,1847,33,0.0,1.281533170989233,0,33,4260.0,4.4727349449282775e-13,667.6235568523407,
XV,BATG,XV,KIRI,207.66481711310567,FastMspec,True,0.45000000000000107,0.8376068376068376,117,254,0.28205128205128205,7.93486435771643,1,33,3315.0,0.0016373627210286522,394.8280782699585,
XV,BATG,XV,KIRI,207.66481711310567,Mspec,False,,0.9230769230769231,39,0,0.0,,0,33,,,1362.0638740062714,
XV,BATG,XV,KIRI,207.66481711310567,MspecBestK,True,0.45000000000000107,0.8376068376068376,117,254,0.28205128205128205,7.927534643439013,1,33,,,339.5462763309479,
XV,BATG,XV,KIRI,207.66481711310567,single-taper,False,,0.7911392405063291,1422,5,0.0,1.1824843187859124,0,33,3315.0,5.97759227578809e-11,274.04965138435364,
XV,BATG,XV,LAHA,618.77532979281,FastMspec,False,,0.9111111111111111,270,22,0.0,3.332836254690861,0,33,5430.0,0.00026578162772066287,583.6568832397461,
XV,BATG,XV,LAHA,618.77532979281,Mspec,False,,0.9915966386554622,119,7,0.0,inf,0,33,,,2389.8931832313538,
XV,BATG,XV,LAHA,618.77532979281,MspecBestK,False,,0.916058394160584,274,23,0.0,2.2624788207354922,0,33,,,513.6457171440125,
XV,BATG,XV,LAHA,618.77532979281,single-taper,False,,0.7306805074971164,1734,3,0.0,1.8598193291896703,0,33,5430.0,4.663493727551473e-13,462.6479911804199,
XV,BATG,XV,LONA,478.8385543092775,FastMspec,True,0.8000000000000014,0.7681159420289855,207,368,0.25316455696202533,1.7125576855561482,2,33,5430.0,0.022091479446364328,1340.6432287693024,
XV,BATG,XV,LONA,478.8385543092775,Mspec,False,,0.8888888888888888,99,5,0.0,17.760548802513537,0,33,,,3258.4595472812653,
XV,BATG,XV,LONA,478.8385543092775,MspecBestK,True,0.8000000000000014,0.7746478873239436,213,368,0.25316455696202533,1.7145224289384133,2,33,,,992.1302547454834,
XV,BATG,XV,LONA,478.8385543092775,single-taper,False,,0.7557632398753894,1605,3,0.0,2.0153624409418747,0,33,5430.0,6.070888633630413e-13,389.36217999458313,
XV,BATG,XV,MAGY,297.3412350651391,FastMspec,False,,0.9395604395604396,182,2,0.0,21.415202270303,0,33,1740.0,1.1200669603553203e-08,217.6100468635559,
XV,BATG,XV,MAGY,297.3412350651391,Mspec,False,,0.990990990990991,111,0,0.0,,0,33,,,723.7044942378998,
XV,BATG,XV,MAGY,297.3412350651391,MspecBestK,False,,0.9375,176,2,0.0,21.478786265596298,0,33,,,141.22400093078613,
XV,BATG,XV,MAGY,297.3412350651391,single-taper,False,,0.7254073627036813,1657,13,0.0,1.3617418652488744,0,33,1740.0,5.827392814903791e-13,403.772180557251,
XV,BATG,XV,MAHA,502.15932449623773,FastMspec,False,,0.916256157635468,203,96,0.0,inf,0,33,5430.0,5.9602949565679995e-05,1378.3866972923279,
XV,BATG,XV,MAHA,502.15932449623773,Mspec,False,,0.9712230215827338,139,8,0.0,1.1785513463105455,0,33,,,2437.0872633457184,
XV,BATG,XV,MAHA,502.15932449623773,MspecBestK,False,,0.9004739336492891,211,16,0.0,1.4800691258491916,0,33,,,1138.5223660469055,
XV,BATG,XV,MAHA,502.15932449623773,single-taper,False,,0.7457088366179275,1573,32,0.0,1.383624355111923,0,33,5430.0,7.650814868205557e-13,758.7580044269562,
XV,BATG,XV,MAJA,350.7726185392653,FastMspec,False,,0.7707006369426752,157,26,0.0,inf,0,33,5430.0,0.00039075982119475734,1342.385669708252,
XV,BATG,XV,MAJA,350.7726185392653,Mspec,False,,0.8913043478260869,92,80,0.0,13.550838602101223,0,33,,,2277.59028172493,
XV,BATG,XV,MAJA,350.7726185392653,MspecBestK,False,,0.7735849056603774,159,26,0.0,inf,0,33,,,1413.9518229961395,
XV,BATG,XV,MAJA,350.7726185392653,single-taper,False,,0.8454545454545455,880,10,0.0,1.1886245948543954,0,33,5430.0,6.502403603749075e-11,156.71454906463623,
XV,BATG,XV,MKVA,669.6512152823844,FastMspec,False,,0.9017857142857143,224,21,0.0,inf,0,33,5385.0,0.000906542948393391,647.0341529846191,
XV,BATG,XV,MKVA,669.6512152823844,Mspec,False,,0.9782608695652174,138,5,0.0,1.2380369413659094,0,33,,,2202.7953295707703,
XV,BATG,XV,MKVA,669.6512152823844,MspecBestK,False,,0.9017857142857143,224,11,0.0,inf,0,33,,,536.1536500453949,
XV,BATG,XV,MKVA,669.6512152823844,single-taper,False,,0.7539015606242497,1666,2,0.0,1.7455191779673758,0,33,5385.0,5.139836521982686e-13,794.2014875411987,
XV,BATG,XV,MMBE,433.69466548515464,FastMspec,False,,0.9635974304068522,467,4,0.0,2.4141220891877726,0,33,5430.0,0.0043857527929499285,1253.0741834640503,
XV,BATG,XV,MMBE,433.69466548515464,Mspec,False,,0.9939024390243902,164,0,0.0,,0,33,,,2368.6242003440857,
XV,BATG,XV,MMBE,433.69466548515464,MspecBestK,False,,0.9664570230607966,477,15,0.0,2.8505123552759626,0,33,,,1231.4506132602692,
XV,BATG,XV,MMBE,433.69466548515464,single-taper,False,,0.56738768718802,2404,7,0.0,1.9192097362364842,0,33,5430.0,3.539546926011113e-12,643.7704734802246,
XV,BATG,XV,SOLA,436.8239470073757,FastMspec,False,,0.9683257918552036,221,0,0.0,,0,33,1380.0,2.4559471828865103e-08,868.7376551628113,
XV,BATG,XV,SOLA,436.8239470073757,Mspec,False,,0.937007874015748,127,0,0.0,20.120665807954353,0,33,,,527.3295867443085,
XV,BATG,XV,SOLA,436.8239470073757,MspecBestK,False,,0.967741935483871,217,0,0.0,,0,33,,,819.5819962024689,
XV,BATG,XV,SOLA,436.8239470073757,single-taper,False,,0.7078713968957872,1804,12,0.0,2.1819054934141593,0,33,1380.0,1.0941924015491669e-12,586.0117189884186,
XV,BATG,XV,TANS,143.55967627766054,FastMspec,True,0.45000000000000107,0.8347826086956521,115,236,0.32432432432432434,59.31162156720836,20,33,3030.0,0.003054957170464661,1033.5545608997345,
XV,BATG,XV,TANS,143.55967627766054,Mspec,True,0.2500000000000009,0.8148148148148148,54,230,0.2702702702702703,inf,13,33,,,2630.7042825222015,
XV,BATG,XV,TANS,143.55967627766054,MspecBestK,True,0.45000000000000107,0.8571428571428571,119,236,0.32432432432432434,59.412330093644385,20,33,,,1054.5413143634796,
XV,BATG,XV,TANS,143.55967627766054,single-taper,False,,0.8422575976845152,1382,3,0.0,1.3890147730591111,0,33,3030.0,3.830351508518177e-10,166.87502098083496,
XV,BATG,XV,VINA,127.99750390632725,FastMspec,True,0.7500000000000013,0.6388888888888888,72,216,0.4166666666666667,inf,23,33,5400.0,3.496988369841759e-05,712.2344944477081,
XV,BATG,XV,VINA,127.99750390632725,Mspec,True,0.30000000000000093,0.7058823529411765,34,224,0.5882352941176471,inf,26,33,,,2454.780809879303,
XV,BATG,XV,VINA,127.99750390632725,MspecBestK,True,0.7500000000000013,0.6842105263157895,76,216,0.4305555555555556,inf,23,33,,,599.9108157157898,
XV,BATG,XV,VINA,127.99750390632725,single-taper,False,,0.8796296296296297,1080,0,0.0,,0,33,5400.0,7.640097481119432e-13,266.99551248550415,
XV,BATG,XV,ZAKA,262.3556837625424,FastMspec,False,,0.9090909090909091,99,18,0.0,inf,0,33,4380.0,0.0018015431387763314,1204.8470306396484,
XV,BATG,XV,ZAKA,262.3556837625424,Mspec,False,,0.9454545454545454,55,0,0.0,,0,33,,,1994.5680212974548,
XV,BATG,XV,ZAKA,262.3556837625424,MspecBestK,False,,0.9090909090909091,99,18,0.0,inf,0,33,,,1120.046345949173,
XV,BATG,XV,ZAKA,262.3556837625424,single-taper,False,,0.8943466172381835,1079,12,0.0,1.6712929313612408,0,33,4380.0,2.0923111014838244e-10,52.66429877281189,
XV,BATG,XV,ZOBE,137.3643641980309,FastMspec,True,0.5000000000000011,0.7272727272727273,66,233,0.5972222222222222,inf,32,33,5430.0,0.0006129140810516524,635.652158498764,
XV,BATG,XV,ZOBE,137.3643641980309,Mspec,True,6.661338147750939e-16,0.7954545454545454,44,198,0.4722222222222222,37.85901169758083,17,33,,,2241.666892528534,
XV,BATG,XV,ZOBE,137.3643641980309,MspecBestK,True,0.7000000000000013,0.7058823529411765,68,194,0.4722222222222222,inf,26,33,,,591.8637447357178,
XV,BATG,XV,ZOBE,137.3643641980309,single-taper,False,,0.9135802469135802,810,3,0.0,221.87530166184897,0,33,5430.0,2.3465307424640285e-11,54.09380865097046,
XV,BERG,XV,BITY,502.6493986013388,FastMspec,True,-0.24999999999999956,0.8064516129032258,155,553,0.3157894736842105,inf,2,33,5775.0,0.00044092447026558183,1562.885532617569,
XV,BERG,XV,BITY,502.6493986013388,Mspec,False,,0.9923664122137404,131,0,0.0,,0,33,,,2016.268231868744,
XV,BERG,XV,BITY,502.6493986013388,MspecBestK,True,0.350000000000001,0.6942675159235668,157,634,0.34210526315789475,6.211373196948653,3,33,,,1351.4481935501099,
XV,BERG,XV,BITY,502.6493986013388,single-taper,False,,0.8066132264529058,998,4,0.0,1.2167306035503245,0,33,5775.0,3.53349291367302e-13,382.0012354850769,
XV,BERG,XV,BKTA,978.0599669664796,FastMspec,False,,0.9248366013071896,306,18,0.0,4.807010964468389,0,33,5700.0,0.0004391246138980815,1215.0989727973938,
XV,BERG,XV,BKTA,978.0599669664796,Mspec,False,,0.994535519125683,183,0,0.0,21.283472495630562,0,33,,,2516.7921884059906,
XV,BERG,XV,BKTA,978.0599669664796,MspecBestK,False,,0.9258064516129032,310,17,0.0,4.580644667667179,0,33,,,1409.3180372714996,
XV,BERG,XV,BKTA,978.0599669664796,single-taper,False,,0.7842415316642121,1358,9,0.0,2.1389104259893617,0,33,5700.0,1.7973499658048262e-13,827.5989305973053,
XV,BERG,XV,CPSM,1136.5872715231799,FastMspec,False,,0.9327731092436975,357,2,0.0,24.630080215349608,0,33,5670.0,0.000816947078538043,586.4727563858032,
XV,BERG,XV,CPSM,1136.5872715231799,Mspec,False,,0.993006993006993,143,4,0.0,inf,0,33,,,2327.4583642482758,
XV,BERG,XV,CPSM,1136.5872715231799,MspecBestK,False,,0.9348441926345609,353,3,0.0,24.808937241187166,0,33,,,528.6538789272308,
XV,BERG,XV,CPSM,1136.5872715231799,single-taper,False,,0.8102501525320317,1639,10,0.0,1.2593298009274996,0,33,5670.0,8.821513966474171e-14,592.5201811790466,
XV,BERG,XV,DGOS,411.59311833541506,FastMspec,False,,0.9118942731277533,227,0,0.0,,0,33,4545.0,0.00043907853603179596,445.79882860183716,
XV,BERG,XV,DGOS,411.59311833541506,Mspec,False,,0.9558823529411765,136,0,0.0,,0,33,,,1968.738445520401,
XV,BERG,XV,DGOS,411.59311833541506,MspecBestK,False,,0.9082969432314411,229,0,0.0,,0,33,,,462.12802505493164,
XV,BERG,XV,DGOS,411.59311833541506,single-taper,False,,0.7206068268015171,1582,11,0.0,1.6900854888776602,0,33,4545.0,1.495568667213141e-13,465.8530423641205,
XV,BERG,XV,KIRI,589.6247949104951,FastMspec,False,,0.9094488188976378,254,11,0.0,inf,0,33,3510.0,0.0026229121763895525,411.2913839817047,
XV,BERG,XV,KIRI,589.6247949104951,Mspec,False,,0.9689922480620154,129,2,0.0,inf,0,33,,,1535.8934073448181,
XV,BERG,XV,KIRI,589.6247949104951,MspecBestK,False,,0.9108527131782945,258,11,0.0,inf,0,33,,,330.8995621204376,
XV,BERG,XV,KIRI,589.6247949104951,single-taper,False,,0.7406387665198237,1816,8,0.0,2.2190670224272258,0,33,3510.0,6.679978336682194e-11,283.8243007659912,
XV,BERG,XV,LAHA,294.59505076956435,FastMspec,True,0.400000000000001,0.8378378378378378,148,202,0.24,8.793902869705077,2,33,5775.0,1.1508851282606455e-05,1467.7579092979431,
XV,BERG,XV,LAHA,294.59505076956435,Mspec,False,,0.989010989010989,91,0,0.0,inf,0,33,,,2582.534296989441,
XV,BERG,XV,LAHA,294.59505076956435,MspecBestK,False,,0.9142857142857143,140,6,0.0,1.5827508917896658,0,33,,,1226.0413312911987,
XV,BERG,XV,LAHA,294.59505076956435,single-taper,False,,0.8495645288994458,1263,7,0.0,2.2006147476294053,0,33,5775.0,2.3258079871451333e-13,106.17793107032776,
XV,BERG,XV,LONA,876.211141561024,FastMspec,False,,0.9166666666666666,324,0,0.0,,0,33,5775.0,0.031001059962555918,606.9965360164642,
XV,BERG,XV,LONA,876.211141561024,Mspec,False,,0.9784172661870504,139,14,0.0,inf,0,33,,,2381.664214849472,
XV,BERG,XV,LONA,876.211141561024,MspecBestK,False,,0.9196428571428571,336,0,0.0,,0,33,,,563.9162533283234,
XV,BERG,XV,LONA,876.211141561024,single-taper,False,,0.7163384779137839,1879,12,0.0,1.2895328610576402,0,33,5775.0,7.909499451155534e-13,739.545979976654,
XV,BERG,XV,MAGY,439.63107647790196,FastMspec,True,0.400000000000001,0.7740585774058577,239,681,0.4507042253521127,6.359100540903949,13,33,1935.0,7.40532636960653e-05,556.5658512115479,
XV,BERG,XV,MAGY,439.63107647790196,Mspec,False,,0.9747899159663865,119,7,0.0,2.5797651208946295,0,33,,,849.8750224113464,
XV,BERG,XV,MAGY,439.63107647790196,MspecBestK,True,0.400000000000001,0.7918367346938775,245,681,0.4507042253521127,6.24290244814828,13,33,,,502.7287108898163,
XV,BERG,XV,MAGY,439.63107647790196,single-taper,False,,0.7421140011068068,1807,11,0.0,1.30058784955498,0,33,1935.0,4.52481090592218e-13,429.6125702857971,
XV,BERG,XV,MAHA,844.1503460886915,FastMspec,False,,0.9488817891373802,313,0,0.0,,0,33,5715.0,0.0005300135598908793,1404.2584664821625,
XV,BERG,XV,MAHA,844.1503460886915,Mspec,False,,0.9832402234636871,179,2,0.0,inf,0,33,,,2369.0777447223663,
XV,BERG,XV,MAHA,844.1503460886915,MspecBestK,False,,0.9501557632398754,321,0,0.0,,0,33,,,1296.8168454170227,
XV,BERG,XV,MAHA,844.1503460886915,single-taper,False,,0.7979207277452891,1539,2,0.0,1.5358021686076722,0,33,5715.0,8.998945514688579e-13,356.9669990539551,
XV,BERG,XV,MAJA,129.74306574259023,FastMspec,True,0.05000000000000071,0.37962962962962965,108,172,0.5616438356164384,inf,26,33,5775.0,0.00035576508921836904,1718.318747997284,
XV,BERG,XV,MAJA,129.74306574259023,Mspec,True,0.400000000000001,0.8484848484848485,66,80,0.323943661971831,inf,6,33,,,2370.867217540741,
XV,BERG,XV,MAJA,129.74306574259023,MspecBestK,True,0.05000000000000071,0.37962962962962965,108,172,0.5616438356164384,inf,26,33,,,1418.6005175113678,
XV,BERG,XV,MAJA,129.74306574259023,single-taper,False,,0.9098474341192788,721,0,0.0,,0,33,5775.0,2.5464994910415632e-11,54.43297266960144,
XV,BERG,XV,MKVA,306.8074221060908,FastMspec,True,0.5000000000000011,0.736,125,448,0.3888888888888889,13.881805945083114,16,33,5520.0,0.00017228982485405052,793.1368744373322,
XV,BERG,XV,MKVA,306.8074221060908,Mspec,False,,0.9818181818181818,55,0,0.0,,0,33,,,2436.7675070762634,
XV,BERG,XV,MKVA,306.8074221060908,MspecBestK,True,0.5000000000000011,0.7272727272727273,121,471,0.4444444444444444,13.134956854871506,18,33,,,1482.808009147644,
XV,BERG,XV,MKVA,306.8074221060908,single-taper,False,,0.8134453781512605,1190,13,0.0,1.30655772979654,0,33,5520.0,1.9005328765907638e-13,161.68562698364258,
XV,BERG,XV,MMBE,819.4055775302985,FastMspec,False,,0.9513184584178499,493,14,0.0,3.447469151048279,0,33,5775.0,0.002463980476611634,584.9261727333069,
XV,BERG,XV,MMBE,819.4055775302985,Mspec,False,,0.9789915966386554,238,6,0.0,5.649724306365587,0,33,,,2571.4676520824432,
XV,BERG,XV,MMBE,819.4055775302985,MspecBestK,False,,0.944558521560575,487,15,0.0,3.3101619984074433,0,33,,,742.8119170665741,
XV,BERG,XV,MMBE,819.4055775302985,single-taper,False,,0.605164514785506,2401,14,0.0,1.183346572515641,0,33,5775.0,3.083194560995113e-12,525.93891954422,
XV,BERG,XV,SOLA,132.1107627295407,FastMspec,False,,0.963855421686747,83,14,0.0,inf,0,33,1620.0,4.119112485581497e-08,826.8507878780365,
XV,BERG,XV,SOLA,132.1107627295407,Mspec,False,,0.918918918918919,37,19,0.0,inf,0,33,,,2379.453378677368,
XV,BERG,XV,SOLA,132.1107627295407,MspecBestK,False,,0.9647058823529412,85,14,0.0,inf,0,33,,,849.8789155483246,
XV,BERG,XV,SOLA,132.1107627295407,single-taper,False,,0.9164926931106472,958,0,0.0,,0,33,1620.0,5.666425245185586e-13,59.405187129974365,
XV,BERG,XV,TANS,371.2133680479069,FastMspec,False,,0.9207920792079208,202,40,0.0,2.269640119095725,0,33,3165.0,0.0019089903908949036,1100.4453401565552,
XV,BERG,XV,TANS,371.2133680479069,Mspec,False,,0.9659090909090909,88,2,0.0,23.601277887116623,0,33,,,1366.6637411117554,
XV,BERG,XV,TANS,371.2133680479069,MspecBestK,False,,0.9166666666666666,192,45,0.0,2.5025342858561554,0,33,,,908.785261631012,
XV,BERG,XV,TANS,371.2133680479069,single-taper,False,,0.7131782945736435,1419,11,0.0,1.2165856282214795,0,33,3165.0,3.5384939531145944e-11,578.8070359230042,
XV,BERG,XV,VINA,385.6766398280166,FastMspec,True,-0.34999999999999964,0.8527918781725888,197,434,0.4025974025974026,4.6861745535980575,17,33,5400.0,0.00016795684173475376,847.5047149658203,
XV,BERG,XV,VINA,385.6766398280166,Mspec,False,,0.8860759493670886,79,0,0.0,,0,33,,,2204.4460575580597,
XV,BERG,XV,VINA,385.6766398280166,MspecBestK,True,-0.34999999999999964,0.8522167487684729,203,434,0.4025974025974026,4.274419691326885,18,33,,,909.4715716838837,
XV,BERG,XV,VINA,385.6766398280166,single-taper,False,,0.7614804660726525,1459,8,0.0,1.6412713288881735,0,33,5400.0,1.1857235150340566e-12,157.8380627632141,
XV,BERG,XV,ZAKA,265.93568330853736,FastMspec,True,0.05000000000000071,0.7946428571428571,112,315,0.3194444444444444,inf,18,33,4410.0,0.0015337268031259557,1247.028217792511,
XV,BERG,XV,ZAKA,265.93568330853736,Mspec,True,0.5500000000000012,0.8428571428571429,70,211,0.2459016393442623,5.187122640438933,4,33,,,1980.8801624774933,
XV,BERG,XV,ZAKA,265.93568330853736,MspecBestK,True,0.6000000000000012,0.7368421052631579,114,269,0.3333333333333333,13.282678894324158,19,33,,,1240.3843648433685,
XV,BERG,XV,ZAKA,265.93568330853736,single-taper,False,,0.7991561181434599,1185,5,0.0,1.4182757513329665,0,33,4410.0,1.7590490028327102e-10,132.7317304611206,
XV,BERG,XV,ZOBE,287.4635551248718,FastMspec,True,0.6000000000000012,0.5978260869565217,92,715,0.43037974683544306,9.631204239659793,15,33,5775.0,0.00043695689488381826,1826.6364469528198,
XV,BERG,XV,ZOBE,287.4635551248718,Mspec,True,0.5000000000000011,0.8552631578947368,76,179,0.375,20.919001940051995,26,33,,,2639.8416526317596,
XV,BERG,XV,ZOBE,287.4635551248718,MspecBestK,True,0.6000000000000012,0.5978260869565217,92,715,0.43037974683544306,9.633014403019455,15,33,,,1645.605928659439,
XV,BERG,XV,ZOBE,287.4635551248718,single-taper,False,,0.9153225806451613,744,5,0.0,1.2280310491827944,0,33,5775.0,7.127072514853366e-12,80.39830207824707,
XV,BITY,XV,BKTA,478.2207678185678,FastMspec,False,,0.9162303664921466,191,0,0.0,,0,33,5775.0,0.0003447921663892341,618.7176337242126,
XV,BITY,XV,BKTA,478.2207678185678,Mspec,False,,0.9933774834437086,151,9,0.0,inf,0,33,,,2532.216690301895,
XV,BITY,XV,BKTA,478.2207678185678,MspecBestK,False,,0.9251336898395722,187,3,0.0,inf,0,33,,,1318.69593334198,
XV,BITY,XV,BKTA,478.2207678185678,single-taper,False,,0.7838461538461539,1300,3,0.0,2.152375913911421,0,33,5775.0,4.710369385614946e-13,215.54092931747437,
XV,BITY,XV,CPSM,637.6147444231465,FastMspec,True,0.7500000000000013,0.639344262295082,244,461,0.2987012987012987,3.525153611844149,7,33,5745.0,0.0005785263865840977,904.6225497722626,
XV,BITY,XV,CPSM,637.6147444231465,Mspec,False,,0.9930555555555556,144,7,0.0,23.01682132245598,0,33,,,2531.9349133968353,
XV,BITY,XV,CPSM,637.6147444231465,MspecBestK,True,0.7500000000000013,0.6416666666666667,240,461,0.2987012987012987,3.5242477432340706,7,33,,,1420.6775214672089,
XV,BITY,XV,CPSM,637.6147444231465,single-taper,False,,0.7721354166666666,1536,26,0.0,1.5227048002388677,0,33,5745.0,6.101631452817592e-13,718.9981591701508,
XV,BITY,XV,DGOS,900.8281580229902,FastMspec,False,,0.9158878504672897,321,4,0.0,inf,0,33,4590.0,0.0006521665833549481,534.8011376857758,
XV,BITY,XV,DGOS,900.8281580229902,Mspec,False,,0.994475138121547,181,2,0.0,10.680196081899304,0,33,,,1935.3057324886322,
XV,BITY,XV,DGOS,900.8281580229902,MspecBestK,False,,0.9153605015673981,319,3,0.0,74.25335705817083,0,33,,,475.0182411670685,
XV,BITY,XV,DGOS,900.8281580229902,single-taper,False,,0.7741545893719807,1656,15,0.0,1.2213059016124215,0,33,4590.0,6.356980225596191e-13,478.77976655960083,
XV,BITY,XV,KIRI,244.4662493100406,FastMspec,False,,0.8831168831168831,154,4,0.0,549.1422677083576,0,33,3555.0,0.0011375701666030806,1106.288434267044,
XV,BITY,XV,KIRI,244.4662493100406,Mspec,False,,0.921875,64,62,0.0,5.935619458162096,0,33,,,1651.769700050354,
XV,BITY,XV,KIRI,244.4662493100406,MspecBestK,False,,0.8766233766233766,154,4,0.0,478.0779988262293,0,33,,,1044.9973077774048,
XV,BITY,XV,KIRI,244.4662493100406,single-taper,False,,0.8004402054292002,1363,2,0.0,1.1392950270338904,0,33,3555.0,1.3265848325663927e-10,85.5473141670227,
XV,BITY,XV,LAHA,668.3064625892262,FastMspec,False,,0.9384615384615385,260,0,0.0,40.69743388391657,0,33,5880.0,0.0009118140779032224,696.8457415103912,
XV,BITY,XV,LAHA,668.3064625892262,Mspec,False,,0.9831932773109243,119,17,0.0,10.626305184608972,0,33,,,2727.6623346805573,
XV,BITY,XV,LAHA,668.3064625892262,MspecBestK,False,,0.9402985074626866,268,0,0.0,39.672666559756124,0,33,,,1234.4818675518036,
XV,BITY,XV,LAHA,668.3064625892262,single-taper,False,,0.7188591385331781,1718,17,0.0,1.4731394500904933,0,33,5880.0,7.545050930912553e-13,629.5656666755676,
XV,BITY,XV,LONA,414.0989926661376,FastMspec,False,,0.872093023255814,172,8,0.0,18.77012865187898,0,33,5880.0,0.023063039046037112,633.1591050624847,
XV,BITY,XV,LONA,414.0989926661376,Mspec,False,,0.922077922077922,77,29,0.0,inf,0,33,,,2270.663999080658,
XV,BITY,XV,LONA,414.0989926661376,MspecBestK,False,,0.8611111111111112,180,13,0.0,20.249899324303083,0,33,,,497.03716564178467,
XV,BITY,XV,LONA,414.0989926661376,single-taper,False,,0.7648136835675016,1637,4,0.0,2.0282586211231597,0,33,5880.0,9.309129145821037e-13,420.34942865371704,
